"trial","k_CC","K_CC","k_KP","k_LP","k_PV","k_PC","K50","C50","w_K_HFRS","w_C_HFRS","k_P_CD8","k_CI","K_peak","L_peak","C_pro_peak","V_peak","P_peak","CD8_E_peak","mortality_prob","dialysis_prob","ecmo_prob","mortality_error"
15,0.653348163591285,76.748900248752,0.737974569985736,0.405868167459529,0.758309700003615,0.294073334087183,9.98745494117629,44.0445148487253,0.219126708657794,0.0659678749886045,0.0223695185236731,5.00615460542766,0.215097145364006,0.0417259177350053,0.000117835547042851,4284.58086453359,0.0703510592157164,1.22692541404508,0.00390625127806781,0.0210826804450009,0.000417085144745671,0.0900937487219322
93,1.36985644862529,219.033604587712,0.992178276128328,0.379023939778866,2.41117471025632,1.25372241609426,17.0846608889923,82.0764039319664,0.265709270131022,0.0896837489651903,0.0012823309103041,0.691426488832524,0.262333696539515,0.0797180780310398,1.64046805360677e-05,4284.58086453359,0.154733426289519,1.22692541404508,0.00374641731259144,0.0151227173817367,0.000796545789316518,0.0902535826874086
68,1.66377557691869,72.3278799395576,0.339897160238274,0.214594657293554,0.494956315276374,0.32055881515601,4.69188247057253,399.93809386648,0.122261692164123,0.0691025002514178,0.0183618419657221,3.17299215595399,0.18540463045952,0.0163210164098513,7.47414631848319e-05,4284.58086453359,0.0502259792203582,1.22692541404508,0.00355704241837661,0.038013884895209,0.000163183530887658,0.0904429575816234
25,1.09258463323253,53.5344542794967,1.22552549022846,1.20453894960401,0.551754236785451,0.208013975935292,7.64398757684972,38.6203634479804,0.194121557898138,0.0674006943542967,0.00176616059935205,0.551158139808458,0.174703263212119,0.060442221769058,1.31072444386442e-05,4284.58086453359,0.0367173613441018,1.22692541685136,0.00354847747464135,0.022344311443671,0.000604057112151241,0.0904515225253587
87,0.551701771407455,69.4708109117033,0.189078498224002,0.637052413493862,4.08746674859425,0.521383658218926,11.7329764295475,38.2008875128998,0.271803711245567,0.0402184923934042,0.00424138947759971,3.24344278080299,0.171845974246891,0.22896125403902,7.63976203578077e-05,4284.58086453359,0.264144975724521,1.22692540915323,0.00349849185169953,0.0144349884793005,0.00228438219028029,0.0905015081483005
36,0.651332188558084,151.959166116807,1.85210168855222,1.58018776387192,1.14812597881733,0.065298983258077,11.1454002506088,78.0610777709004,0.172119878005352,0.0563571724065242,0.00749615845326377,2.56271636354592,0.25976500267359,0.173716208326849,6.03950662028639e-05,4284.58086453359,0.0799324588364524,1.22692540588149,0.00342856202174922,0.0227760840728574,0.00173414958436382,0.0905714379782508
21,0.584260900091104,182.141102427492,0.0649038892130749,0.205235047379739,1.17318462081756,0.295891983631424,4.69860890133182,45.6966289037974,0.12231502839877,0.133070529859378,0.00369699615067766,0.879283086486595,0.168317887383974,0.0218801818214694,2.08208238097997e-05,4284.58086453359,0.0780192786311087,1.22692541685136,0.00323361075374739,0.0345840187640026,0.000218753954451719,0.0907663892462526
78,2.07613288877676,360.708858875028,0.0836136532071735,0.347923593141451,0.331656586713615,0.260877296589911,11.7702720757133,434.635956270498,0.25293292561592,0.132963276157637,0.020613028683418,0.659081714355691,0.172444294445115,0.0282461663293477,1.56443177909823e-05,4284.58086453359,0.0495084082716076,1.22692541404508,0.00312377794781093,0.0144392857621577,0.000282381901231971,0.0908762220521891
89,2.20478581707233,168.605712677084,0.0555738614551156,0.265573641570049,0.224271265542195,1.37217129641818,4.33656126216211,34.67194062885,0.0959788288161287,0.0812116414058344,0.0328100164954828,1.03939509099626,0.172838986259936,0.0335299989149997,2.45847456542642e-05,4284.58086453359,0.0775681533197137,1.22692541404508,0.00279554471731298,0.0383285973163319,0.000335187600751102,0.091204455282687
48,0.96281785217316,111.629720361215,0.759301875256311,0.235362693167469,1.05773258648724,0.823466640537416,17.9605792816576,53.248321953005,0.296284841204443,0.0200163291243156,0.00224365602708219,3.34086993574703,0.173764476541692,0.0222633550449397,7.8687943287158e-05,4284.58086453359,0.0693730562864727,1.22692541685136,0.00276955840838473,0.00958206587779748,0.000222583995784143,0.0912304415916153
