"beta","p","c","delta_natural","delta_NK","delta_CD8","k_FI","E_max_IFN","EC50_F","k_CI","k_CF2","k_CC","K_CC","d_C","I_gate","k_PV","k_PC","d_P","k_KP","k_KC","d_K","k_LP","k_LC","d_L","Emax_RBV","EC50_RBV","Emax_FAV","EC50_FAV","psi","k_form","k_elim_RTP","CL_RBV","placebo_mortality","rbv_mortality","fav_mortality","combo_mortality","combo_RRR","rbv_RRR","placebo_Vpeak","placebo_VAUC","combo_VAUC"
1.54874284836686e-07,165.595097561838,4.07578780451512,0.0493588166203526,1.78065529069935e-06,0.00159251362054042,6.98372703422725,0.809509766815419,62.9280218023563,1.06155565660529,1.12608028991724,1.09138213251623,209.47195585526,4.63280968690042,11631.7201766121,0.404494013350429,0.195767355070765,0.321829221627389,0.291830971378306,0.0924388931179555,0.727846498874092,0.222206316886538,0.0933960015895258,0.685419823820356,0.721881978576468,14.9511030606368,0.905735025808766,0.344880095696672,0.0789456900053283,2.62372686326736,0.683026442589109,7.4177198925854,0.11659650628123,0.0902680887116804,0.102466265691452,0.0868252934400278,0.255335376596916,0.225807945789095,39937881.5666181,325685583.378503,56789500.209188
5.24436087777523e-08,187.471623942686,2.72582550465992,0.0407271503082045,2.29379936766146e-06,0.000792542837548779,8.52076484827284,0.562453190252333,39.4733361199569,1.11316008989241,1.26883513548204,0.532465587524536,271.022127726162,4.72081760091431,12899.4698487048,0.719214894136005,0.13056555223155,0.331808550616496,0.138830335175161,0.0255666612621695,0.651334095376584,0.283276761137976,0.113065666241968,0.404131910683794,0.496755201803709,8.47561533694165,0.863289445657995,0.346473723678816,0.0553735655855502,4.27248414753865,1.32789602475672,7.88700908350685,0.127281234375086,0.08121628091411,0.0919187460848168,0.0457654034799031,0.640438720565542,0.361914729120453,69031131.1237359,757940405.739704,140313092.957767
1.92388007988676e-07,50.8384554679723,2.45641808627735,0.0142082107576339,1.89731664199711e-06,0.000761786443579785,6.89132845141868,0.707850851449086,39.0340308230327,2.14955675430441,0.856652947958011,0.557661311727926,128.641862953901,5.19846445937569,13155.8241958415,0.868265665903032,0.165166890099449,0.543839247553029,0.0798484341423314,0.0747150246547772,1.18381434810366,0.113062512480942,0.074915944725653,0.755697717698574,0.871840709724216,5.19849776336648,0.893902992816575,0.260905572202197,0.136253916447131,3.89400266035026,1.84782867283655,4.57531293500969,0.0688189858378799,0.0157345243039112,0.0303325071709017,0.0136264023347793,0.801996466979626,0.771363612637685,21747387.2656973,293143854.738819,26273811.7101435
7.15376265830749e-08,110.322289186404,2.49023935016164,0.0886398792587016,9.86564735046899e-06,0.0021944249026361,8.20631677761433,0.844438731528648,43.1459597192164,3.69527620201553,1.46300042262266,0.63796544851447,200.525238252545,4.51752356116122,6614.24796637723,0.497175553087341,0.0718707636453956,0.586618660210913,0.0776215613718562,0.0849789501579842,0.721616447549924,0.22068351572745,0.0628135343100222,0.640588012329158,0.534826623067708,7.93648934998807,0.904475350827824,0.26191941837743,0.0257065993801647,1.55553301018575,1.25966746628128,4.63964411360608,0.0749418509363692,0.0199953166202404,0.0329102106807184,0.00236640881485505,0.968423400472664,0.733188914199387,40030469.0706481,303849536.979289,11300199.1677585
9.76347276880121e-08,77.0117600031824,3.2899504462022,0.0817356905638526,6.95458808325457e-06,0.00217401355925756,4.49366097470375,0.63729311474233,31.2069585110214,3.79754828274518,1.76996615681194,0.829075732146895,122.629789202417,5.68761706410192,19470.3222410947,0.268866382877919,0.118801277901837,0.756094155487834,0.133615053811833,0.083620993101602,0.983252616290219,0.248359937764507,0.147611159810931,0.539366599744234,0.771896278087175,5.65061726341918,0.889188188551043,0.330379671772515,0.122777596477875,1.64178850971924,0.604012434226404,4.83725517551796,0.0365672757097525,0.00228451703385483,0.000466248652863098,0.000150449675779222,0.995885674476453,0.937525643091712,21192176.7385779,164925775.368094,489468.289070017
1.07737035858659e-07,50.2489408308656,2.22857522462917,0.0324577540223045,1.10845480648453e-05,0.00128333250536555,4.31842748483692,0.729673547550521,30.5160913330211,2.33928312398949,1.38413777405997,0.900333110113588,221.651732831223,5.39957584084261,8095.19624193087,0.91704493945929,0.0690261152237763,0.350009957828464,0.11407884506062,0.0670140940616956,0.905221252808991,0.109437710891342,0.119902105207173,0.853492890192773,0.571273116705023,12.4591105073405,0.930109958999451,0.626331963811614,0.126319009504876,1.21426869577302,1.5075929517957,4.6898866693672,0.0972403383318094,0.0311299840088781,0.0540888921213466,0.00070559476122691,0.992743805982871,0.67986553170296,22664207.2418099,241217450.378582,858215.682524877
7.75002593668615e-08,66.9760802648257,3.74264901956601,0.0132334028707286,1.83100534516181e-06,0.000484512718546357,4.1167521507101,0.731492165326198,38.5710788382132,1.73109634033146,2.81405398406602,0.609118348392022,257.205612055704,3.92016989961633,10888.0193674797,0.378033645356402,0.137125935619872,0.731712262916993,0.130852823161273,0.0795000140395466,1.06834196613805,0.38252253194118,0.0443540234377389,0.661413164146739,0.75488506611469,7.10036700289407,0.979853005346278,0.376631371389304,0.0605305579845326,3.35223778193143,2.06052015578193,5.26411567737027,0,0,0,0,NA,NA,0,0,0
1.16660670212173e-07,78.5860556861539,2.40710612233447,0.0212646512520668,3.30321488483996e-06,0.000751910556981125,3.13458710531781,0.808693473572588,25.8612410133869,1.7724379854306,1.92486112002206,1.04665158988208,132.376772670513,7.17794806344356,7141.95239978541,0.696507731622974,0.116826417971589,0.410661903823451,0.0889789376497422,0.0478942357813352,0.593952996142264,0.393045942433908,0.0409053931524716,0.788908719648047,0.535737508378803,11.4573108276372,0.894175140139877,0.470025574732934,0.0364257214755614,4.58255979068149,1.38076393156059,4.74630455303945,0.105277898640981,0.0412955492721591,0.0510409355799876,0.018543783080282,0.823858727048494,0.607747211853217,33848876.3190268,432186881.165138,66997987.1705554
1.46434463946386e-07,119.663882558789,2.19901320322633,0.0317659480273555,1.73473549531985e-06,0.000503360563523867,4.90451355675963,0.768749598462699,95.2504694874941,1.30435832539194,2.67843896136647,0.856266118144906,303.384519576517,4.61169052929413,15653.7042009861,0.330703330778367,0.0715585928460546,0.73546527482145,0.125512480323315,0.0306518888961196,0.762669672715578,0.119105305814275,0.0726285482517556,0.490988649825563,0.798871423555045,4.21184561296573,0.868519898172319,0.550533064656416,0.0648344312497802,1.88816220125254,0.665520082324719,7.48303250387246,0.0836357791065451,0.0507230100450053,0.0639048246954057,0.0484248955649879,0.421002636882254,0.393524989103188,54158656.5561171,619219894.034859,94937136.0117289
1.58688409416208e-07,118.895547194533,4.21195582325592,0.0298787355815137,2.380766259257e-06,0.000781046212859797,2.94732809964786,0.620939858981251,49.1589076804198,1.35602346872689,0.954930155772925,0.664507150721985,127.973077884844,5.08718682919437,13420.7082042636,0.783305756850003,0.0999226825538326,0.336590566754039,0.136710376544173,0.0878680859301685,1.03614940299259,0.338333138465565,0.0412601727404418,0.731684541376145,0.584124547615977,5.41212534509068,0.843015559837545,0.495465779165489,0.0532874977997198,1.72818940644082,0.801277990904679,6.5874196100966,0.105263086536056,0.0621945312058556,0.0802668246281819,0.0561328842029021,0.466737238569622,0.409151553003797,28887709.2999101,328520849.226048,57471169.6940916
